Age_ka,D,J,F,M,A,M,J,J,A,S,O,N,Summer_DJF,Spring_MAM,Winter_JJA,Spring_SON,Spring_Summer_SONDJF,Autumn_Winter_MAMJJA,Annual,DJF_Summer_SD,MAM_Spring_SD,JJA_Winter_SD,SON_Spring_SD,Spring_Summer_SONDJF_SD,Autumn_Winter_MAMJJA_SD,Annual_SD
8.5,-36.514916,-25.273146,-7.420207,3.994732,6.850905,7.728236,12.601434,21.232754,25.589872,16.643308,-5.331553,-28.470527,-23.069423,6.191291,19.80802,-5.719590667,-14.39450683,12.9996555,-0.697425667,14.67200802,1.952199017,6.610391868,22.55942058,19.4931556,8.638746278,20.28070209
8.6,-36.744704,-25.638459,-7.710847,3.887942,6.875436,7.770567,12.623791,21.295673,25.779783,16.946759,-5.064217,-28.423712,-23.36467,6.177981667,19.899749,-5.513723333,-14.43919667,13.03886533,-0.700165667,14.64987373,2.033107506,6.688160004,22.68857536,19.68128527,8.71963725,20.40957216
8.7,-36.960906,-25.994361,-7.998841,3.779458,6.897609,7.810415,12.641124,21.349341,25.95898,17.244088,-4.794075,-28.365856,-23.65136933,6.162494,19.98314833,-5.305281,-14.47832517,13.07282117,-0.702752,14.62250012,2.113634105,6.763222894,22.80926887,19.864687,8.796965333,20.531924
8.8,-37.163074,-26.340369,-8.283871,3.669372,6.917388,7.84773,12.653354,21.393517,26.127015,17.534834,-4.521337,-28.296786,-23.92910467,6.14483,20.057962,-5.094429667,-14.51176717,13.101396,-0.705185583,14.58981625,2.193696262,6.835397981,22.92118397,20.04297532,8.870544524,20.64746835
8.9,-37.350767,-26.675981,-8.565593,3.557795,6.934742,7.882467,12.660411,21.427974,26.283448,17.818511,-4.24625,-28.216362,-24.197447,6.125001333,20.12394433,-4.881367,-14.539407,13.12447283,-0.707467083,14.55176651,2.273204113,6.904502466,23.02400732,20.21575655,8.940188255,20.7559184
9,-37.523569,-27.000692,-8.843643,3.444855,6.949644,7.914584,12.662244,21.45252,26.427856,18.094625,-3.969103,-28.12449,-24.455968,6.103027667,20.18087333,-4.666322667,-14.56114533,13.1419505,-0.709597417,14.50831672,2.352060532,6.970353819,23.11744437,20.38264002,9.005716519,20.85700074
9.1,-37.678803,-27.312747,-9.117574,3.330285,6.961807,7.943798,12.658024,21.465303,26.557835,18.361592,-3.68954,-28.018988,-24.70304133,6.07863,20.227054,-4.448978667,-14.57601,13.152842,-0.711584,14.4583496,2.430252407,7.032149877,23.19961445,20.54201816,9.066216078,20.94911935
9.2,-37.818547,-27.612888,-9.386952,3.214738,6.971505,7.970335,12.648609,21.468027,26.675147,18.619977,-3.408771,-27.902217,-24.93946233,6.052192667,20.26392767,-4.230337,-14.58489967,13.15806017,-0.71341975,14.40310044,2.507544034,7.090369064,23.27197589,20.69478261,9.122306053,21.03345373
9.3,-37.942746,-27.900795,-9.651407,3.098419,6.978758,7.994194,12.634084,21.460785,26.779691,18.869429,-3.12723,-27.774441,-25.16498267,6.023790333,20.29152,-4.010747333,-14.587865,13.15765517,-0.715104917,14.34271479,2.583819972,7.144923711,23.33448316,20.84070849,9.173922669,21.10993219
9.4,-38.051415,-28.176201,-9.910594,2.981534,6.983592,8.01538,12.614558,21.443717,26.871433,19.109644,-2.845352,-27.635972,-25.37940333,5.993502,20.30990267,-3.79056,-14.58498167,13.15170233,-0.716639667,14.27736003,2.658967853,7.195746827,23.38713786,20.97960766,9.221027675,21.1785212
9.5,-38.144636,-28.438899,-10.164194,2.864287,6.986044,8.033909,12.59016,21.417015,26.950406,19.340368,-2.563567,-27.487171,-25.58257633,5.961413333,20.31919367,-3.570123333,-14.57634983,13.1403035,-0.718023167,14.20722415,2.732882893,7.242794699,23.4299908,21.1113311,9.263608714,21.2392269
9.6,-38.222562,-28.688746,-10.41192,2.746881,6.986156,8.049802,12.561034,21.380908,27.016703,19.561401,-2.282292,-27.328433,-25.77440933,5.927613,20.31954833,-3.349774667,-14.562092,13.12358067,-0.719255667,14.13251467,2.805463909,7.286045211,23.46313646,21.23577098,9.301675861,21.29209228
9.7,-38.285403,-28.925658,-10.653526,2.629507,6.983977,8.063088,12.52734,21.335663,27.07048,19.772599,-2.001926,-27.160181,-25.95486233,5.892190667,20.311161,-3.129836,-14.54234917,13.10167583,-0.720336667,14.05344715,2.876621051,7.325498859,23.48671104,21.35285782,9.335264566,21.33719514
9.8,-38.333421,-29.149611,-10.888801,2.512346,6.979559,8.073801,12.489245,21.281577,27.11194,19.973869,-1.722839,-26.982855,-26.12394433,5.855235333,20.294254,-2.910608333,-14.51727633,13.07474467,-0.721265833,13.97024645,2.946272766,7.361175673,23.50088465,21.46255895,9.364430053,21.37464259
9.9,-38.366924,-29.360636,-11.117577,2.395567,6.972957,8.081981,12.446924,21.218966,27.141333,20.165171,-1.445371,-26.796904,-26.28171233,5.816835,20.26907433,-2.692368,-14.48704017,13.04295467,-0.72204275,13.88313928,3.014347293,7.393113999,23.50585827,21.56487704,9.389245774,21.40456862
10,-38.386251,-29.558813,-11.339727,2.279322,6.96423,8.087671,12.400552,21.148158,27.15894,20.346511,-1.169828,-26.602773,-26.42826367,5.777074333,20.23588333,-2.475363333,-14.4518135,13.00647883,-0.722667333,13.79234822,3.080784553,7.421366983,23.50185384,21.65984376,9.409798927,21.42712637
10.1,-38.392254,-29.744266,-11.554858,2.164005,6.953522,8.090977,12.350559,21.069968,27.165484,20.517901,-0.897045,-26.401668,-26.56379267,5.736168,20.195337,-2.260270667,-14.41203167,12.9657525,-0.723139583,13.69846758,3.145427212,7.446088586,23.48947162,21.74763598,9.426316857,21.44274575
10.2,-38.384823,-29.917202,-11.763271,2.049447,6.940801,8.091883,12.296848,20.984231,27.160882,20.679505,-0.626619,-26.193189,-26.688432,5.694043667,20.14732033,-2.046767667,-14.36759983,12.920682,-0.723458917,13.60130415,3.208358005,7.467274689,23.46859556,21.82823097,9.438785032,21.45134585
10.3,-38.364277,-30.07779,-11.964957,1.935727,6.926117,8.090429,12.239555,20.891221,27.145411,20.83142,-0.358702,-25.977657,-26.80234133,5.650757667,20.09206233,-1.834979667,-14.3186605,12.87141,-0.72362525,13.50101652,3.269555818,7.484993434,23.43943193,21.9017011,9.447297652,21.45307675
10.4,-38.330918,-30.226201,-12.159924,1.822915,6.909515,8.086653,12.178809,20.791194,27.119336,20.973745,-0.093423,-25.755361,-26.905681,5.606361,20.02977967,-1.625013,-14.265347,12.81807033,-0.723638333,13.39774688,3.329003033,7.499310008,23.40217218,21.96811704,9.451945119,21.44808033
10.5,-38.285021,-30.362599,-12.348186,1.711069,6.891036,8.080591,12.114725,20.684383,27.082901,21.106577,0.169106,-25.526561,-26.998602,5.560898667,19.96066967,-1.416959333,-14.20778067,12.76078417,-0.72349825,13.29162177,3.386687411,7.510285876,23.35699237,22.02754306,9.452811205,21.43648532
10.6,-38.226828,-30.487129,-12.529761,1.600241,6.870721,8.072277,12.04741,20.570998,27.036322,21.229997,0.42878,-25.291487,-27.08123933,5.514413,19.88491,-1.210903333,-14.14607133,12.6996615,-0.723204917,13.1827492,3.44259946,7.517972353,23.30404556,22.08002835,9.449969044,21.41840319
10.7,-38.156546,-30.599911,-12.704655,1.49048,6.848602,8.061739,11.976956,20.451225,26.979786,21.344064,0.685498,-25.050342,-27.153704,5.466940333,19.80265567,-1.006926667,-14.08031533,12.634798,-0.722758667,13.07122588,3.49672746,7.522413751,23.24346043,22.12560392,9.443481607,21.39392503
10.8,-38.07434,-30.701032,-12.872863,1.381833,6.824713,8.049003,11.903448,20.325227,26.913445,21.448807,0.939151,-24.803308,-27.21607833,5.418516333,19.71404,-0.805116667,-14.0105975,12.56627817,-0.722159667,12.95713268,3.549060545,7.523640385,23.17534008,22.16427619,9.433397968,21.36311954
10.9,-37.980335,-30.79054,-13.034359,1.274353,6.799081,8.034092,11.826959,20.193145,26.837414,21.54422,1.189614,-24.550547,-27.26841133,5.369175333,19.61917267,-0.605571,-13.93699117,12.494174,-0.721408583,12.84054019,3.599581989,7.521670227,23.09975981,22.19602367,9.419752258,21.32603077
11,-37.874619,-30.868438,-13.189092,1.168095,6.771732,8.017023,11.747559,20.0551,26.751777,21.63026,1.436742,-24.292212,-27.31071633,5.31895,19.51814533,-0.408403333,-13.85955983,12.41854767,-0.720506083,12.72151125,3.648271555,7.516507147,23.0167717,22.22079622,9.402566163,21.28267963
11.1,-37.758912,-30.936817,-13.33847,1.062626,6.742777,7.99797,11.665498,19.911858,26.658103,21.708848,1.681771,-24.028601,-27.344733,5.267791,19.41181967,-0.212660667,-13.77869683,12.33980533,-0.71944575,12.60026974,3.695461659,7.508800165,22.92749907,22.24004517,9.382508769,21.23415744
11.2,-37.631334,-30.993261,-13.480791,0.958535,6.712132,7.976764,11.580596,19.762726,26.554692,21.777665,1.923031,-23.75959,-27.368462,5.215810333,19.299338,-0.019631333,-13.69404667,12.25757417,-0.71823625,12.47664048,3.740737691,7.497795281,22.83069975,22.251978,9.358832538,21.17921629
11.3,-37.491765,-31.03748,-13.61578,0.855961,6.679816,7.953408,11.492906,19.607763,26.441445,21.836387,2.160145,-23.485353,-27.381675,5.163061667,19.18070467,0.170393,-13.605641,12.17188317,-0.716878917,12.35068207,3.78402514,7.483414239,22.72629235,22.25633438,9.331475154,21.11773597
11.4,-37.340097,-31.06917,-13.743148,0.755055,6.645849,7.9279,11.402494,19.447046,26.318276,21.884682,2.392703,-23.2061,-27.38413833,5.109601333,19.05593867,0.357095,-13.51352167,12.08277,-0.715375833,12.22246269,3.825241041,7.465578469,22.61420859,22.25284741,9.300377942,21.04959874
11.5,-37.17625,-31.088035,-13.862592,0.65598,6.610259,7.900247,11.309435,19.280683,26.185131,21.922223,2.620268,-22.922083,-27.37562567,5.055495333,18.925083,0.540136,-13.41774483,11.99028917,-0.713727833,12.0920697,3.864300536,7.444220671,22.49440279,22.24125553,9.265491602,20.9747001
11.6,-37.000187,-31.093798,-13.973813,0.558902,6.573074,7.870455,11.213818,19.10881,26.041993,21.948705,2.842387,-22.633596,-27.35593267,5.000810333,18.788207,0.719165333,-13.31838367,11.89450867,-0.7119375,11.95960714,3.901116711,7.419284546,22.36686038,22.22131402,9.226781127,20.892955
11.7,-36.811921,-31.086218,-14.076523,0.463993,6.534332,7.838537,11.115748,18.931599,25.888896,21.963856,3.058603,-22.340973,-27.32488733,4.945620667,18.64541433,0.893828667,-13.21552933,11.7955175,-0.710005917,11.82519712,3.935603839,7.390730796,22.2316026,22.19280415,9.184228637,20.80430561
11.8,-36.611526,-31.065106,-14.170458,0.371421,6.494071,7.804513,11.01534,18.749257,25.725932,21.967456,3.268469,-22.044588,-27.28236333,4.890001667,18.496843,1.063779,-13.10929217,11.69342233,-0.707934917,11.68897942,3.967681059,7.358543597,22.08869615,22.15554627,9.137839026,20.70872807
11.9,-36.399142,-31.030332,-14.255389,0.281347,6.452338,7.768407,10.912724,18.562026,25.553253,21.959345,3.471557,-21.744848,-27.22828767,4.834030667,18.34266767,1.228684667,-12.9998015,11.58834917,-0.705726167,11.55110839,3.9972748,7.322729062,21.93825377,22.1094056,9.08764044,20.606236
12,-36.174978,-30.98184,-14.331132,0.193919,6.409185,7.730252,10.808039,18.370181,25.371078,21.939434,3.667474,-21.442184,-27.16265,4.777785333,18.18309933,1.388241333,-12.88720433,11.48044233,-0.703381,11.41175101,4.024323226,7.283321762,21.78043552,22.05430098,9.03368775,20.49688478
12.1,-35.937092,-30.916322,-14.394993,0.110254,6.364586,7.689865,10.701332,18.173421,25.177716,21.904575,3.853189,-21.137452,-27.08280233,4.721568333,18.01748967,1.540104,-12.77134917,11.369529,-0.700910083,11.27108744,4.048117589,7.239451593,21.61404159,21.98779008,8.975144756,20.37919321
12.2,-35.688423,-30.83758,-14.449669,0.029433,6.318706,7.647545,10.592929,17.972874,24.97582,21.858328,4.031246,-20.830863,-26.99189067,4.665228,17.84720767,1.686237,-12.65282683,11.25621783,-0.6983045,11.12938285,4.069324235,7.192268933,21.44099012,21.91260345,8.913171671,20.25510339
12.3,-35.429516,-30.746051,-14.495356,-0.048543,6.271608,7.603358,10.482982,17.768901,24.765912,21.801084,4.201653,-20.522802,-26.89030767,4.608807667,17.67259833,1.826645,-12.53183133,11.140703,-0.695564167,10.98680259,4.087979445,7.141951974,21.26166336,21.82902369,8.847960757,20.12490558
12.4,-35.160924,-30.64221,-14.532289,-0.123696,6.22335,7.557367,10.371631,17.56185,24.548513,21.733273,4.364473,-20.213615,-26.77847433,4.552340333,17.493998,1.961377,-12.40854867,11.02316917,-0.69268975,10.84349969,4.104130503,7.088684556,21.07644434,21.73736214,8.779708726,19.98889963
12.5,-34.883194,-30.526549,-14.560729,-0.196064,6.173989,7.509637,10.259006,17.352049,24.324141,21.655349,4.519812,-19.903618,-26.656824,4.495854,17.311732,2.090514333,-12.28315483,10.903793,-0.689680917,10.69961329,4.117834356,7.032654174,20.88571401,21.63794695,8.708612546,19.84738832
12.6,-34.596856,-30.399568,-14.580954,-0.265696,6.123576,7.460229,10.145227,17.139804,24.093296,21.56777,4.667804,-19.593091,-26.52579267,4.439369667,17.126109,2.214161,-12.15581583,10.78273933,-0.68653825,10.5552681,4.129151548,6.974044585,20.68983791,21.53111033,8.634864366,19.70066891
12.7,-34.302418,-30.261756,-14.593246,-0.332651,6.072163,7.409204,10.030403,16.925399,23.856454,21.470992,4.808601,-19.282287,-26.38580667,4.382905333,16.93741867,2.332435333,-12.02668567,10.660162,-0.683261833,10.41057648,4.138148536,6.913033337,20.48916749,21.41718147,8.558648421,19.54902879
12.8,-34.000358,-30.113581,-14.597879,-0.396988,6.019794,7.356618,9.914635,16.709096,23.614064,21.365449,4.94236,-18.971436,-26.23727267,4.326474667,16.74593167,2.445457667,-11.8959075,10.53620317,-0.679852167,10.26564039,4.144888331,6.849788784,20.28403224,21.29647483,8.480138909,19.39273938
12.9,-33.691122,-29.955482,-14.59511,-0.458763,5.966513,7.302524,9.798014,16.491139,23.366546,21.251553,5.069227,-18.660752,-26.08057133,4.270091333,16.55189967,2.553342667,-11.76361433,10.4109955,-0.676309417,10.12055424,4.149431145,6.784470064,20.07474229,21.16928595,8.399498195,19.23205457
13,-33.375127,-29.787858,-14.585168,-0.518025,5.91236,7.246974,9.680629,16.271755,23.11429,21.129678,5.189328,-18.350446,-25.916051,4.213769667,16.355558,2.656186667,-11.62993217,10.28466383,-0.672634167,9.975410111,4.15183203,6.717222579,19.86158734,21.03588394,8.316875767,19.06720824
13.1,-33.053447,-29.613641,-14.570828,-0.576079,5.857287,7.190103,9.562176,16.050634,22.85821,21.002548,5.305997,-18.038779,-25.745972,4.157103667,16.15700667,2.756588667,-11.49469167,10.15705517,-0.66881825,9.829595561,4.152874094,6.648655232,19.64512447,20.89831417,8.232842368,18.89923174
13.2,-32.725438,-29.430153,-14.549379,-0.631574,5.801405,7.131837,9.4431,15.828404,22.59781,20.867676,5.415758,-17.727912,-25.56832333,4.100556,15.956438,2.851840667,-11.35824133,10.028497,-0.664872167,9.683882304,4.15178312,6.578289544,19.42511538,20.75468116,8.146966304,18.72729408
13.3,-32.391452,-29.237501,-14.520752,-0.684408,5.744767,7.072217,9.323534,15.605359,22.333425,20.725171,5.51836,-17.418293,-25.383235,4.044192,15.754106,2.941746,-11.2207445,9.899149,-0.66079775,9.538448743,4.148526768,6.506220885,19.20182716,20.60505358,8.059348583,18.5515409
13.4,-32.051877,-29.035806,-14.484872,-0.734475,5.687427,7.011286,9.203622,15.381816,22.065425,20.575164,5.61354,-17.110411,-25.19085167,3.988079333,15.55028767,3.026097667,-11.082377,9.7691835,-0.65659675,9.393490913,4.143071353,6.432556345,18.97555754,20.44951469,7.97010207,18.37213457
13.5,-31.707141,-28.825215,-14.441674,-0.781662,5.629445,6.949091,9.083517,15.158115,21.794211,20.417812,5.701037,-16.804785,-24.99134333,3.932291333,15.345281,3.104688,-10.94332767,9.638786167,-0.65227075,9.249217083,4.135381894,6.35741369,18.74663178,20.28816849,7.879348757,18.18925711
13.6,-31.357712,-28.605911,-14.391111,-0.825864,5.570881,6.885681,8.963377,14.934611,21.520219,20.25331,5.780603,-16.501951,-24.78491133,3.876899333,15.13940233,3.177320667,-10.80379533,9.508150833,-0.64782225,9.105845167,4.125428703,6.280925479,18.51540202,20.12114651,7.787224595,18.00311208
13.7,-31.004092,-28.378115,-14.33316,-0.866981,5.511796,6.821109,8.843362,14.71167,21.243913,20.081895,5.852022,-16.202452,-24.571789,3.821974667,14.93298167,3.243821667,-10.66398367,9.377478167,-0.64325275,8.963597584,4.113186607,6.203237092,18.28224524,19.94861118,7.693875796,17.81392367
13.8,-30.646809,-28.142091,-14.267832,-0.904929,5.452254,6.755428,8.723631,14.489658,20.965777,19.903844,5.915116,-15.906821,-24.352244,3.767584333,14.72635533,3.304046333,-10.52409883,9.246969833,-0.6385645,8.822693869,4.098640172,6.124504379,18.04755373,19.77075536,7.599457915,17.62193393
13.9,-30.286408,-27.898141,-14.195173,-0.939641,5.392315,6.688693,8.604335,14.268936,20.686305,19.719477,5.969757,-15.615566,-24.126574,3.713789,14.51985867,3.357889333,-10.38434233,9.116823833,-0.63375925,8.683346082,4.081783563,6.044892175,17.81172944,19.58780231,7.50413312,17.42739878
14,-29.92344,-27.646605,-14.115269,-0.97107,5.332036,6.62096,8.48562,14.049847,20.405995,19.529146,6.015873,-15.32916,-23.89510467,3.660642,14.31382067,3.405286333,-10.24490917,8.987231333,-0.628838917,8.545752375,4.062622098,5.964570111,17.57517415,19.40000146,7.408067405,17.23058402
14.1,-29.559828,-27.387213,-14.026708,-0.998121,5.271714,6.552381,8.36838,13.834269,20.126605,19.332737,6.05097,-15.050936,-23.65791633,3.608658,14.10975133,3.444257,-10.10682967,8.859204667,-0.6238125,8.41131348,4.040648037,5.883951196,17.33941916,19.20730591,7.311701283,17.0321601
14.2,-29.194793,-27.121262,-13.931449,-1.021994,5.211146,6.48292,8.251924,13.620876,19.847384,19.131402,6.077912,-14.77815,-23.41583467,3.557357333,13.906728,3.477054667,-9.96939,8.732042667,-0.618673667,8.278892517,4.016490539,5.803012724,17.10373566,19.01050717,7.214963834,16.83207485
14.3,-28.828659,-26.849155,-13.829781,-1.042793,5.150352,6.412616,8.136278,13.409763,19.568607,18.925542,6.096982,-14.510839,-23.16919833,3.506725,13.70488267,3.503895,-9.832651667,8.605803833,-0.613423917,8.14850576,3.990227202,5.721875418,16.8683422,18.80988619,7.117965616,16.6305201
14.4,-28.461694,-26.571268,-13.721989,-1.06063,5.089347,6.341502,8.021452,13.200989,19.290502,18.715527,6.10848,-14.248983,-22.918317,3.456739667,13.50431433,3.525008,-9.6966545,8.480527,-0.60806375,8.020147388,3.961936971,5.640645058,16.63341443,18.60570146,7.020801628,16.42766152
14.5,-28.094115,-26.287938,-13.60835,-1.07562,5.028139,6.269606,7.907442,12.994578,19.013244,18.501691,6.112709,-13.992524,-22.66346767,3.407375,13.305088,3.540625333,-9.561421167,8.3562315,-0.602594833,7.893790965,3.931697242,5.559408409,16.39909183,18.39818487,6.923548427,16.22363729
14.6,-27.726097,-25.999471,-13.489122,-1.087878,4.966734,6.196955,7.794235,12.79053,18.736973,18.284335,6.109966,-13.741373,-22.40489667,3.358603667,13.107246,3.550976,-9.426960333,8.232924833,-0.59701775,7.769400734,3.899584636,5.478239727,16.16548223,18.18754406,6.826269592,16.01856369
14.7,-27.357779,-25.706138,-13.364546,-1.097514,4.905136,6.123572,7.681815,12.58883,18.461795,18.063723,6.100533,-13.495429,-22.142821,3.310398,12.91081333,3.556275667,-9.293272667,8.110605667,-0.5913335,7.646931638,3.865671057,5.397198083,15.93266935,17.97396109,6.729015999,15.81253706
14.8,-26.989281,-25.408181,-13.23484,-1.104629,4.843346,6.049477,7.570163,12.389456,18.187797,17.840093,6.084668,-13.254593,-21.877434,3.262731333,12.71580533,3.556722667,-9.160355667,7.989268333,-0.585543667,7.52633992,3.830021568,5.316334814,15.70072467,17.75759884,6.631830429,15.60564079
14.9,-26.620713,-25.10582,-13.100201,-1.109314,4.781368,5.974691,7.459264,12.192388,17.915059,17.613659,6.062606,-13.018777,-21.60891133,3.215581667,12.522237,3.552496,-9.028207667,7.868909333,-0.579649167,7.407586574,3.792696513,5.235695994,15.46971309,17.53860515,6.534751243,15.39795119
15,-26.25219,-24.799257,-12.960803,-1.111646,4.719208,5.899235,7.34911,11.997619,17.643664,17.38462,6.034548,-12.787918,-21.33741667,3.168932333,12.330131,3.54375,-8.896833333,7.749531667,-0.573650833,7.290644414,3.75374867,5.15532576,15.23970368,17.3171176,6.437815888,15.18954359
15.1,-25.882099,-24.488235,-12.817293,-1.112261,4.65666,5.82299,7.239079,11.803789,17.372163,17.152647,6.001826,-12.559813,-21.06254233,3.122463,12.13834367,3.531553333,-8.7654945,7.630403333,-0.567545583,7.174525534,3.713454852,5.0748195,15.00947218,17.09280817,6.340603064,14.97972293
15.2,-25.512447,-24.173349,-12.669197,-1.110557,4.593968,5.746129,7.129868,11.612426,17.102319,16.918411,5.963231,-12.336879,-20.78499767,3.076513333,11.94820433,3.514921,-8.635038333,7.512358833,-0.56133975,7.060308861,3.671585111,4.994697694,14.78051639,16.86625224,6.24364375,14.76938807
